scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
174,cloud000174.pcd,12.453133823641524,-4.685143551711256,0.0,-0.5950100795293598,-34.091566324775776,0.2719155190767502,True
175,cloud000175.pcd,12.573481802346999,-4.767253114772355,0.0,-0.5998457232544356,-34.368628301451544,0.27254937938708235,True
176,cloud000176.pcd,12.720574684387085,-4.8723971870588345,0.0,-0.597371981489387,-34.22689333870901,0.2722471401058144,True
177,cloud000177.pcd,12.801241573426493,-4.918419984748164,0.0,-0.5932699285921187,-33.99186302035613,0.27207691260972844,True
178,cloud000178.pcd,12.908040456291063,-5.011830388662733,0.0,-0.5938879842192175,-34.0272749992932,0.2721027369169013,True
179,cloud000179.pcd,13.05313784178543,-5.129292638557047,0.0,-0.5945866886815822,-34.067307816113654,0.27227429192936997,True
180,cloud000180.pcd,13.152694119906236,-5.200144340018338,0.0,-0.6002360390969873,-34.390991751906846,0.2722939836321373,True
181,cloud000181.pcd,13.235141515957435,-5.271269818461783,0.0,-0.5985914974490002,-34.296766456243695,0.27203688654756913,True
182,cloud000182.pcd,13.370377392527821,-5.379150324905658,0.0,-0.6020959909148361,-34.497559141167265,0.2718379496304621,True
183,cloud000183.pcd,13.46011947911569,-5.438308732972939,0.0,-0.5959951287897135,-34.148005490006526,0.2724218415437625,True
184,cloud000184.pcd,13.589200458047426,-5.537867242050036,0.0,-0.5961847545219598,-34.15887024415132,0.2721226431199883,True
185,cloud000185.pcd,13.705548746908228,-5.624070283753721,0.0,-0.5970182157565973,-34.20662405528381,0.2713052961662856,True
186,cloud000186.pcd,13.821199450347633,-5.694458089175356,0.0,-0.5976790591970116,-34.244487595338455,0.2722781572639768,True
